3870,3852,NA,2110,3278,NA,2934,4423,628,NA,NA,NA,NA
3884,3853,NA,2111,3280,NA,2937,4428,632,NA,NA,NA,NA
3889,3862,NA,2148,3286,NA,2940,4432,636,NA,NA,NA,NA
3927,3872,NA,2149,3288,NA,2943,4436,640,NA,NA,NA,NA
3941,3880,NA,2170,3293,NA,2944,4439,644,NA,NA,NA,NA
3952,3898,NA,2180,3296,NA,2949,4448,651,NA,NA,NA,NA
3963,3901,NA,2185,3297,NA,2952,4452,653,NA,NA,NA,NA
3969,3911,NA,2188,3301,NA,2968,4460,677,NA,NA,NA,NA
3970,3921,NA,2189,3302,NA,2969,4464,682,NA,NA,NA,NA
3983,3925,NA,2192,3309,NA,2975,4468,715,NA,NA,NA,NA
3991,3926,NA,2194,3310,NA,2976,4477,748,NA,NA,NA,NA
4005,3939,NA,2199,3312,NA,2978,4496,749,NA,NA,NA,NA
4008,3957,NA,2201,3318,NA,2983,4508,789,NA,NA,NA,NA
4021,3981,NA,2203,3327,NA,2985,4515,813,NA,NA,NA,NA
4038,3982,NA,2211,3331,NA,2988,4526,818,NA,NA,NA,NA
4044,3984,NA,2213,3334,NA,2994,0,823,NA,NA,NA,NA
4087,3985,NA,2216,3352,NA,2996,6,869,NA,NA,NA,NA
4101,3988,NA,2217,3353,NA,2999,21,939,NA,NA,NA,NA
4108,3990,NA,2218,3377,NA,3000,85,1125,NA,NA,NA,NA
4118,4003,NA,2222,3384,NA,3001,107,1132,NA,NA,NA,NA
4121,4014,NA,2228,3388,NA,3007,156,1208,NA,NA,NA,NA
4149,4020,NA,2233,3391,NA,3014,197,1383,NA,NA,NA,NA
4182,4036,NA,2242,3393,NA,3015,230,1428,NA,NA,NA,NA
4229,4057,NA,2248,3397,NA,3018,240,1448,NA,NA,NA,NA
4243,4061,NA,2249,3404,NA,3019,276,1470,NA,NA,NA,NA
4291,4063,NA,2251,3407,NA,3023,369,1507,NA,NA,NA,NA
4293,4091,NA,2274,3416,NA,3027,404,1582,NA,NA,NA,NA
4302,4092,NA,2277,3418,NA,3029,438,1610,NA,NA,NA,NA
4317,4100,NA,2278,3428,NA,3036,471,1688,NA,NA,NA,NA
4334,4125,NA,2282,3432,NA,3045,608,1883,NA,NA,NA,NA
