ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66;CENTRO_CERCANO;TIEMPO_CERCANO
3420;50;54;21.1891386;7.072072924;8.863002734;12.18880884;14.4233901;8.938577524;18.06911232;11.77217113;18.15828866;6.68859756;30.79497715;17.00161069;9.408432283;24.3123097;37.19022877;13.03843128;19.51405778;23.43740399;12.14472779;10.45835624;18.17196305;25.8073864;12.5718882;22.77656007;26.33685537;17.98789813;26.29867641;19.81656266;27.9411954;11.8834473;31.07263869;4.98083166;9.231378406;11.47666653;18.52792591;11.00783231;11.75255397;12.86555358;12.96484374;6.890416413;19.94191041;20.34150156;28.68698732;13.73840136;31.26044891;27.09044566;19.40143265;14.73076041;22.09942082;11.99587094;7.985722025;22.56544842;13.34712379;13.02696226;20.25701658;13.07129357;20.93586679;25.15924735;9.516826289;8.083149016;52.53335449;42.5933979;28.48075368;56.4483993;37.77210392;30.73947773;30.67888899;31;4.98083166
3421;37;101;21.32954106;23.68532676;21.55136887;14.98570824;21.7418925;26.1714399;12.48324246;12.96932455;21.42832364;22.0030074;25.20910729;30.52012771;26.64129466;27.76557688;39.87529627;14.56941426;3.624933976;21.54965807;29.48956559;27.80319404;12.58609319;28.4924539;26.599977;20.61868743;21.51179961;25.73051341;29.33263455;22.29236306;22.35532554;25.23506466;33.75770619;19.35836784;15.14350049;21.04642581;25.77576103;21.71648009;20.98442871;18.28158714;11.70794076;15.05246859;27.54036459;23.20630566;23.14150694;15.99288888;25.67457905;21.5045758;25.44057923;29.22825303;24.58446056;9.837998303;24.35852059;25.88222118;16.65290767;14.55794524;26.82354618;22.06192409;18.31135603;24.21997549;22.95786375;20.77151516;55.21842199;45.2784654;22.89488382;59.1334668;40.45717142;33.42454523;30.99976893;16;3.624933976
3422;61;48;19.7225196;7.281623884;9.757714874;14.00597208;15.48528042;2.086452844;23.50455444;16.13238277;18.28915448;2.69064912;31.96022461;10.14948601;2.556307603;24.90037198;30.95313373;18.67665882;24.9494999;23.41348745;6.475811506;4.789439956;23.60740517;21.97323424;5.719763524;27.30680979;26.31293883;17.19927349;22.38539583;18.2070569;29.91846912;5.03876004;24.83089587;5.5849131;14.32156181;9.969818614;17.28419509;9.500984393;8.300906368;18.30925284;17.32505538;12.84393531;13.08978573;20.48566692;26.02327802;19.42040022;29.27027105;25.65618106;18.26062103;8.203950992;21.33432596;17.43131306;7.476825065;18.30178176;15.14555299;18.6651898;17.85968916;10.99628735;26.37130891;23.49767611;9.726377249;10.64441102;49.37455615;39.43459956;27.04648908;53.28960096;34.61330558;27.58067939;29.06938323;5;2.086452844
3423;30;77;18.52209354;18.27162114;15.79203697;12.17826072;14.76195654;22.83347832;6.382758244;10.16187703;15.32783942;18.66504582;19.10862307;25.45406953;23.30333308;24.95812936;34.80923809;5.753361839;12.70892462;15.44917385;26.15160401;24.46523246;6.485608966;25.05406678;23.79252948;19.32331905;15.41131539;19.63002919;26.52518703;19.48491554;16.25484132;22.42761714;28.69164801;16.02040626;9.014439346;18.23897829;19.67527681;18.15766565;18.17698119;8.81720166;8.90049324;10.26200883;22.47430641;17.10582144;17.04102272;4.852732559;19.57409483;15.40409158;19.34009501;26.42080551;18.48397634;15.50830226;20.20322743;23.07477366;13.84546015;5.741892822;20.72306196;19.25447657;9.737096526;18.11949127;17.46847443;15.01218326;52.41097447;42.47101788;16.7943996;56.32601928;37.6497239;30.61709771;28.19232141;43;4.852732559
3424;19;17;22.92565938;21.211701;19.65464077;20.48664366;14.78060442;24.48630678;11.72266122;18.47025997;10.13707808;24.84746124;12.56972875;15.26847475;22.78413346;28.10351176;24.62364331;17.60885706;21.01730756;6.624771593;20.70889571;21.88779278;9.073826386;14.868472;20.74420884;27.63170199;8.827520369;9.444434408;25.13372241;22.63029794;12.30538578;21.53321346;18.50605323;24.28610148;21.48718583;24.48764493;9.489682029;26.56986863;20.03588199;21.03839718;17.20887618;21.04879377;12.28871163;9.92703258;3.306071897;18.46832646;6.587923853;4.271890721;9.154500233;19.03445307;8.226475998;24.70973426;19.80449473;20.71563216;22.15384309;17.59738804;10.53746718;24.04497587;18.76471279;7.933896488;18.79678605;20.31292394;46.33496725;36.39501066;5.662198738;50.25001206;31.57371668;24.54109049;32.59588725;42;3.306071897
3425;65;66;14.5613223;15.38594682;17.19916903;9.9279912;22.4389515;8.616506344;19.81811298;12.05440189;24.78620564;8.30367336;32.54397781;16.77052387;11.59576462;22.58588344;34.44756283;14.79510504;22.5304613;28.59809861;14.69942777;13.01305622;19.92096371;23.06472046;11.48104374;21.30481617;28.84667013;24.46202611;23.90490111;17.07389672;29.69019606;10.44141384;28.32997275;6.47351202;10.62649109;2.573196334;25.60983211;1.026711713;9.380970748;16.5193515;13.2470745;10.20879267;19.71082359;26.96941854;27.8400404;15.49507512;31.08703343;27.47294344;26.75124227;17.24340801;26.92984748;15.22109306;15.49138903;20.45448774;8.761819992;14.78363602;26.23194066;4.167823366;24.16108891;25.31443849;17.83070019;16.41931532;49.79068855;39.85073196;28.86325146;53.70573336;35.02943798;27.99681179;25.79158731;35;1.026711713
3426;67;13;15.83406072;20.53670592;19.76489683;20.0715141;19.09422372;16.98178392;16.03628052;19.30524145;14.45069738;20.0509737;16.88334805;7.331575508;14.84723422;21.0119131;15.60446203;21.92247636;24.00074924;11.68258043;14.78379071;14.88407432;13.38744569;6.974691582;13.65261018;23.41835091;13.14113967;7.546507928;18.04212375;15.53869928;16.61900508;14.4416148;9.486871951;17.19450282;22.63982651;17.39604627;8.694313929;19.47826997;12.94428333;25.35201648;18.98401368;24.03223545;4.351812388;14.68659456;10.92452222;22.78194576;14.17151525;10.55742526;10.11049991;11.94285441;10.0143293;27.38398856;17.41360255;13.6240335;19.63276945;21.91100734;10.79333154;16.95337721;23.07833209;8.398920308;19.67038011;21.42835604;39.24336859;29.303412;11.94773328;43.1584134;24.48211802;17.44949183;25.50428859;40;4.351812388
3427;40;23;22.56602442;12.45750528;11.68569619;24.26940828;15.63056364;19.6237791;15.50542584;22.25302459;13.33811036;18.4492155;16.35249337;14.90883979;15.88910032;27.7438768;24.26400835;21.39162168;24.80007218;10.72104239;12.85843247;14.18253362;12.85659101;14.50883704;20.29631586;30.15031461;12.61028499;5.678504108;24.77408745;22.27066298;16.0881504;21.1735785;18.14641827;21.25061694;18.90961637;24.12800997;2.304060309;26.21023367;19.67624703;22.38671364;20.9916408;18.51363201;11.92907667;9.29553258;10.39366754;21.46492536;13.64066057;10.02657058;4.324783133;16.00914849;5.498092098;28.26565622;11.30806729;20.3559972;25.93660771;21.38015266;6.553187337;23.68534091;22.54747741;6.331047788;10.88987529;12.72666398;45.97533229;36.0353757;11.4168786;49.8903771;31.21408172;24.18145553;32.23625229;34;2.304060309
3428;87;39;13.76953434;22.8665991;25.34269009;18.00698772;25.93691351;14.00540718;19.19884476;17.24071507;21.29338718;18.01293984;23.72603785;14.64680677;14.17261516;18.94738672;24.37473445;21.28501656;21.93622286;18.52527023;15.60481121;13.91843966;19.30169549;12.99189208;10.21382616;21.35382453;19.98382947;14.38919773;11.20257783;13.4741729;23.46169488;11.74580556;18.25714437;15.12997644;20.57530013;15.33151989;15.53700373;17.41374359;10.87975695;25.19682762;16.9194873;21.96770907;12.03980277;21.52928436;17.76721202;22.90812936;21.01420505;17.40011506;16.95318971;13.72769121;16.8570191;25.31946218;19.5205128;7.383039364;17.56824307;21.27354754;17.63602134;14.88885083;25.02695833;15.24161011;24.58205979;26.31849062;38.02979317;28.08983658;18.79042308;41.94483798;23.2685426;16.23591641;23.43976221;51;7.383039364
3429;58;81;14.9707113;16.5856473;18.36679591;3.97896432;20.63281512;15.26414172;11.37416508;6.053662452;20.31924626;11.09570922;24.10002991;23.32717489;15.73399648;21.40674712;33.51646651;13.46033688;14.11154318;20.44058069;18.58226741;16.89589586;11.47701581;22.13362414;18.8974524;14.54357199;20.40272223;23.53092979;22.97380479;15.9335333;21.24624816;17.8848756;27.39887643;8.45106966;9.332536606;11.52138993;24.66668365;9.397887953;14.62559895;17.00219604;6.7617567;13.09163469;21.18153483;22.09722828;22.03242956;14.71349778;24.56550167;20.39549842;24.33150185;21.18035421;23.47538318;13.34797556;16.81310653;19.52339142;2.314238952;13.44886786;25.7144688;13.60370105;17.20227865;23.11089811;19.03040067;17.5869422;48.85959223;38.91963564;21.78580644;52.77463704;34.09834166;27.06571547;24.64093917;52;2.314238952
3430;29;93;21.69326208;23.93011926;21.45053509;15.1061085;21.7827159;26.91675882;12.52406586;13.03491019;21.46914704;22.74832632;25.24993069;30.88384873;27.38661358;28.1292979;40.23901729;14.61023766;4.457671996;21.59048147;30.22498307;28.54851296;12.62691659;28.85617492;26.96369802;22.49448759;21.55262301;25.77133681;29.69635557;22.65608408;22.39614894;25.59878568;34.12142721;20.10368676;15.18432389;21.41014683;25.81658443;22.46179901;21.34814973;18.32442714;11.7735264;15.41618961;27.90408561;23.24712906;23.18233034;16.3566099;25.71540245;21.5453992;25.48140263;29.59197405;24.62528396;12.56657438;24.25768681;26.2459422;17.01662869;14.59876864;26.86436958;22.42564511;18.35217943;24.26079889;22.85702997;20.67068138;55.58214301;45.64218642;22.93570722;59.49718782;40.82089244;33.78826625;31.36348995;16;4.457671996
3431;129;54;33.00278886;43.4258415;43.30182319;37.24024224;42.63115008;34.81580172;38.43209928;36.47396959;37.98762374;37.82367666;40.42027441;30.93680269;35.27046832;38.18064124;41.06897101;40.51827108;41.16947738;35.21950679;35.38388057;34.38575696;36.92437205;29.68612864;32.13168354;40.58707905;36.67806603;31.08343429;32.88027861;32.70742742;40.15593144;31.83566604;34.95138093;34.36323096;39.80855465;34.56477441;32.23124029;36.64699811;30.11301147;44.43008214;36.15274182;41.20096359;28.73403933;38.22352092;34.46144858;42.14138388;37.70844161;34.09435162;33.64742627;30.42192777;33.55125566;44.5527167;40.41715987;27.57175428;36.80149759;40.50680206;34.3302579;34.12210535;44.26021285;31.93584667;43.20730647;44.9652824;30.02253679;20.0825802;35.48465964;33.9375816;8.952880762;12.55368941;42.67301673;64;8.952880762
3432;79;46;14.88618918;15.67134096;18.14743195;19.12364256;23.8749975;7.191918904;20.3154996;18.35736991;24.5502698;10.26566454;27.45707629;14.08327135;10.00592266;20.06404156;28.10577289;22.4016714;23.0528777;22.25630867;12.42287057;10.73649902;20.41835033;16.19665372;4.113739144;22.47047937;23.71486791;18.12023617;14.02425951;12.70929278;27.19273332;4.21178322;21.98818281;12.42545094;21.69195497;12.96205725;19.26804217;14.15827379;7.145330968;26.00808456;18.03614214;20.54276703;15.77084121;25.2603228;21.49825046;24.0247842;24.74524349;21.1311535;20.68422815;14.28468735;20.58805754;25.13014478;13.42042578;10.57384614;18.68489791;22.39020238;21.36705978;10.41690011;26.14361317;18.97264855;18.11609433;18.8636282;43.37640775;33.43645116;22.52146152;47.29145256;28.61515718;21.58253099;23.57161911;22;4.113739144
3433;72;79;11.57960256;21.61323852;21.31999147;9.30758232;22.07009646;16.74145914;12.81144642;10.54614883;21.7565276;16.12330044;25.53731125;20.77018921;19.5577243;18.01563838;30.12535777;14.89761822;15.54882452;21.87786203;22.82438057;21.13800902;12.91429715;18.7425154;15.80943588;13.11128451;21.84000357;20.13982105;19.58269605;12.54242456;22.6835295;14.76980598;24.00776769;13.47866088;13.05639287;8.956289854;21.28762705;8.775314693;11.23449021;18.80942928;10.53208896;15.58031073;17.79042609;23.53450962;23.4697109;16.52073102;26.00278301;21.83277976;22.70381303;19.47831453;22.60764242;17.07692216;21.84069774;16.13228268;8.136620892;14.8861492;23.38664466;7.515238426;18.63955999;20.99223343;22.72648635;20.54013776;45.46848349;35.5285269;23.22308778;49.3835283;30.70723292;23.67460673;21.24983043;55;7.515238426
