ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
677;62;45;14.71584148;23.75550869;25.46732839;11.90064285;36.19924972;15.07561164;27.46718037;15.34191523;26.45725031;13.2572901;26.07409034;16.27744381;25.68541124;16.03145014;27.96169816;19.3921909;15.41776494;23.3721115;19.70865132;12.10847182;47.7347552;38.27975156;27.18275596;50.62943926;38.75680755;37.08231604
681;94;47;26.83978246;16.23634265;21.09230095;16.52917893;26.55343324;10.40066754;24.13550769;2.473280354;23.18691221;6.826976584;25.30346096;27.22202677;19.22372342;23.63557204;24.63002548;21.95453428;20.93387526;28.50135112;16.96852788;14.79362938;41.12490338;34.94807888;23.85108328;44.01958744;29.11099107;30.47246422
682;51;72;20.30816722;22.72627721;15.79149097;10.45922631;35.35049572;13.95040512;26.63399673;21.70446061;18.03808235;22.08053406;35.50372826;20.24838847;14.07489356;12.58926394;27.12851452;8.222506958;5.5776393;16.95341716;9.55032642;11.05250632;52.56484514;37.44656792;26.34957232;55.4595292;37.90805355;41.91240598
686;75;36;20.18852104;19.22358173;23.02206181;16.69842969;31.84780024;12.3304284;20.11229751;12.40982053;25.11667307;5.837625124;21.28025078;19.66079971;21.15348428;24.47814718;20.6068153;23.88429514;22.410951;30.40212598;18.89828874;14.10179224;39.65171288;30.9248687;19.8278731;42.54639694;34.40535807;28.99927372
687;74;64;22.80635146;14.10000275;16.74348643;7.956819206;27.24595222;4.59636498;25.76363559;13.13232121;18.83809769;13.50839466;26.93158886;25.43257507;14.8749089;16.66098496;26.25815338;17.60571976;12.71282022;23.80892824;12.61971336;3.969960935;43.99270574;36.57620678;25.47921118;46.8873898;29.80351005;33.34026658
688;70;4;24.82310482;23.44206761;27.03184867;23.65710789;36.06628612;16.54891428;18.20379411;17.65244005;29.33515895;14.47141644;10.5086099;23.59493743;23.94490358;29.78381878;18.6983119;28.10278102;27.082122;34.64959786;23.11677462;20.94187612;42.80106248;29.0163653;17.9193697;45.69574654;38.62384395;32.14862332
693;70;9;23.84370874;22.46267153;26.05245259;22.67771181;35.08689004;15.5695182;17.22439803;16.67304397;28.35576287;14.19791232;8.324539936;22.61554135;22.9655075;28.8044227;17.71891582;27.12338494;26.10272592;33.67020178;22.13737854;19.96248004;41.8216664;28.03696922;16.93997362;44.71635046;37.64444787;31.16922724
695;75;38;20.01456376;20.03513447;23.83361455;15.88687695;32.65935298;13.14198114;20.92385025;11.90397469;25.92822581;5.064359344;22.09180352;19.42726357;21.96503702;23.67023506;21.41836804;24.69584788;21.60303888;29.59421386;19.70984148;13.2902395;40.46326562;31.73642144;20.63942584;43.35794968;35.21691081;29.81082646
710;41;23;15.57345034;25.83396101;22.07627905;23.67137541;38.45817952;18.94080768;13.24822449;20.04433345;24.63633251;17.5692018;21.76364078;14.98615015;18.98933396;21.04718134;13.74274228;23.4465151;26.94926004;31.33339324;25.42307622;23.33376952;45.19295588;24.06079568;12.96380008;48.08763994;41.01573735;34.54051672
714;56;22;17.61078724;26.35170575;26.27836861;18.40000005;38.97592426;19.45855242;17.45031405;20.56207819;28.83842207;18.08694654;22.28138552;17.02348705;23.19142352;22.23307216;17.94483184;24.85250266;21.8638815;29.85505648;26.02641276;23.85151426;45.71070062;28.26288524;17.16588964;48.60538468;41.53348209;35.05826146
715;64;72;19.2252631;19.67370623;19.27471975;8.922647846;32.06125942;9.39294414;29.96524539;18.65188963;21.28898309;19.02796308;32.45115728;21.75032041;17.40614222;14.23716064;30.45976318;12.1314205;5.6174952;18.20384428;8.5545402;6.495045335;49.51227416;40.77781658;29.68082098;52.40695822;34.61881725;38.859835
719;103;64;30.42368926;5.689404587;22.42007185;18.06843237;21.78324952;11.72843844;28.97290611;10.59310039;24.51468311;16.71766518;30.14085938;33.06333859;20.55149432;24.96334294;29.4674239;23.28230518;22.26164616;29.82912202;18.29629878;16.12140028;47.20197626;39.7854773;28.6884817;50.09666032;24.34080735;36.5495371
721;33;57;9.128954741;27.26719253;16.81483783;13.38770787;39.89141104;19.41470496;19.41946995;26.24537593;18.68503667;26.62144938;33.01795034;12.27040927;13.23562826;6.342574242;19.91398774;10.0420099;16.78583208;21.20575138;18.8937357;19.146787;56.44726544;30.23204114;19.13504554;59.3419495;42.44896887;45.79482628
722;39;94;19.13377222;20.42119811;5.039187729;17.86910169;33.04541662;12.56871054;20.93034639;19.39938151;5.32848653;19.77545496;33.19864916;20.57713765;8.371243216;12.28770208;21.42486418;9.697276358;12.97525416;10.95211282;12.04774128;16.2264859;50.25976604;31.74291758;20.64592198;53.1544501;35.60297445;39.60732688
724;81;47;21.53317714;16.77897437;20.57745445;13.01281107;28.04677078;9.74891934;24.67833489;7.779885674;22.67206571;7.489623964;25.84628816;21.91542145;18.70887692;20.93731888;25.17285268;21.43968778;18.52933416;26.52050914;16.45368138;12.05520922;42.90740504;35.49090608;24.39391048;45.8020891;30.60432861;32.25496588
725;66;14;24.91457098;21.17544629;24.97392637;21.39048657;33.7996648;14.28229296;18.29526027;15.38581873;27.06853763;12.91068708;13.0786394;23.68640359;23.10534884;27.51719746;18.78977806;25.8361597;24.81550068;32.38297654;20.8501533;18.6752548;40.53444116;29.10783146;18.01083586;43.42912522;36.35722263;29.882002
727;50;17;17.35538092;26.92246721;23.16478525;22.89023439;39.54668572;20.02931388;14.33673069;21.13283965;25.72483871;18.657708;22.85214698;16.76808073;20.07784016;21.97766584;14.83124848;24.5350213;27.05827602;32.42189944;26.51158242;24.42227572;46.28146208;25.14930188;14.05230628;49.17614614;42.10424355;35.62902292
728;70;25;22.54094566;20.51078369;24.30926377;20.23799061;33.1350022;13.61763036;17.54157525;14.72115613;26.40387503;9.755214304;15.01226978;21.95364547;22.44068624;26.85253486;18.03609304;25.1714971;24.15083808;31.71831394;20.1854907;18.0105922;39.07750196;28.35414644;17.25715084;41.97218602;35.69256003;28.4250628
730;40;66;10.76283154;21.70626293;11.52488557;11.70341505;34.33048144;13.85377536;22.21541121;20.68444633;13.12410707;21.06051978;34.48371398;13.60868263;9.656308036;2.982740442;22.709929;3.822485678;11.5140399;17.04182824;13.3328061;13.8530875;51.54483086;33.0279824;21.9309868;54.43951492;36.88803927;40.8923917
739;40;69;12.0432829;20.42581157;10.24443421;12.44459313;33.05003008;12.573324;20.93495985;19.40399497;11.84365571;19.78006842;33.20326262;12.32823127;8.375856676;4.263191802;21.42947764;2.545928078;10.23358854;15.76527064;12.05235474;14.9633527;50.2643795;31.74753104;20.65053544;53.15906356;35.60758791;39.61194034
748;56;64;16.08060058;21.31607231;17.83959457;6.077432726;34.42267756;11.75436228;29.39372109;19.59304765;18.82951649;20.2407333;33.6639275;19.02770947;16.83461792;8.877510522;29.88823888;11.1412681;6.24131316;17.30795488;10.75257216;6.534305075;50.72504438;40.20629228;29.10929668;53.61972844;36.98023539;40.07260522
749;64;62;18.0075169;19.13407589;21.65377615;5.752261526;29.91728938;9.46182594;29.74816953;17.11685515;22.64369807;16.78471908;30.9161228;20.89710229;19.82996078;13.975369;30.24268732;15.57863866;9.72711966;19.55855926;12.66416466;4.241768735;47.97723968;40.56074072;29.46374512;50.87192374;32.47484721;37.32480052
757;50;22;15.0666448;25.74975785;25.84862131;20.78354151;38.37397636;18.85660452;17.02056675;19.96013029;28.40867477;17.48499864;21.67943762;14.47934461;22.76167622;19.68892972;17.51508454;22.30836022;24.40802394;31.2047725;25.42446486;23.24956636;45.10875272;27.83313794;16.73614234;48.00343678;40.93153419;34.45631356
761;126;33;36.86505298;29.11581755;32.91429763;29.33085783;41.74003606;22.22266422;30.24574227;21.67608499;35.00890889;19.16299134;31.41369554;35.63688559;31.0457201;35.45756872;30.74026006;33.77653096;32.75587194;40.3233478;28.79052456;26.61562606;18.7325108;41.05831346;29.96131786;21.62719486;44.29759389;11.43281332
786;93;47;25.04670784;16.73591789;20.53439797;16.95095817;28.87468306;9.84276456;22.26479631;4.316094134;22.62900923;5.076085384;23.43274958;25.38692077;18.66582044;23.07766906;22.7593141;21.3966313;20.37597228;27.94344814;16.4106249;14.2357264;40.10651762;33.0773675;21.9803719;43.00120168;31.43224089;29.45407846
789;28;35;6.730699061;29.70182693;17.98157293;22.36713651;42.32604544;21.84933936;13.12304265;25.00221571;20.54162639;22.52708406;26.72152304;6.143398871;14.89462784;14.44570306;13.61756044;18.38548552;22.85455392;27.23868712;21.3283701;25.50711472;50.15083814;23.93561384;12.83861824;53.0455222;44.88360327;39.49839898
806;148;-13;54.12233002;46.37309459;50.17157467;46.58813487;58.9973131;39.47994126;47.50301931;38.93336203;52.26618593;36.42026838;48.67097258;52.89416263;48.30299714;52.71484576;47.9975371;51.033808;50.01314898;57.58062484;46.0478016;43.8729031;12.72134012;58.3155905;47.2185949;4.369917821;61.55487093;28.69009036
813;30;39;5.210956961;31.07393681;19.35368281;20.84739441;43.69815532;23.22144924;14.64278475;26.52195781;21.91373627;24.04682616;28.24126514;4.623656771;16.26673772;12.92596096;15.13730254;16.86574342;22.65542208;28.30990882;22.70047998;26.72836642;51.67058024;25.45535594;14.35836034;54.5652643;46.25571315;41.01814108
815;68;4;24.77628682;23.39524961;26.98503067;23.61028989;36.01946812;16.50209628;18.15697611;17.60562205;29.28834095;13.6097829;9.646976356;23.54811943;23.89808558;29.73700078;18.6514939;28.05596302;27.035304;34.60277986;23.06995662;20.89505812;42.75424448;28.9695473;17.8725517;45.64892854;38.57702595;32.10180532
817;104;65;30.92901148;6.194726807;22.92539407;18.57375459;21.80000164;11.88544482;29.47822833;10.85070211;25.02000533;17.2229874;30.6461816;33.56866081;21.05681654;25.46866516;29.97274612;23.7876274;22.76696838;30.33444424;18.801621;15.43389004;47.70729848;40.29079952;29.19380392;50.60198254;24.35755947;37.05485932
818;56;43;11.91686506;26.59198763;23.08994485;9.539671526;38.8928419;18.87425166;26.27672169;19.36457941;24.07986677;16.42644132;30.09135506;10.37461309;23.39624276;14.00531824;26.77123948;17.01480736;13.00355298;20.99472796;17.29443936;15.05986852;51.6327506;37.08929288;25.99229728;54.52743466;41.45039973;40.98031144
823;54;79;19.39868908;18.71226191;12.02341459;11.18862045;31.33648042;10.85977434;22.71394023;17.69044531;14.11802585;18.06651876;31.48971296;20.95515019;10.15483706;12.55261894;23.20845802;9.033097658;2.9375529;15.71849008;6.65184972;11.39870956;48.55082984;33.52651142;22.42951582;51.4455139;33.89403825;37.89839068
836;131;8;44.09115988;36.34192445;40.14040453;36.55696473;48.96614296;29.44877112;37.47184917;28.90219189;42.23501579;26.38909824;38.63980244;42.86299249;38.271827;42.68367562;37.96636696;41.00263786;39.98197884;47.5494547;36.01663146;33.84173296;14.24498318;48.28442036;37.18742476;15.59758042;51.52370079;18.65892022
844;94;37;28.06131946;17.17432379;24.06140899;15.70606257;31.06337488;13.36977558;22.89256377;4.377896294;26.15602025;6.444383524;24.06051704;27.69272395;22.19283146;23.63057038;23.38708156;24.92364232;21.22258566;29.21376064;19.93763592;17.51743054;37.65833108;33.70513496;22.60813936;40.55301514;33.62093271;27.00589192
845;90;26;27.2841418;18.03519623;21.83367631;18.25023651;30.65941474;11.1420429;20.66483109;12.15947221;23.92828757;7.109001604;20.66570762;26.05597441;19.96509878;24.3769474;21.15934888;22.69590964;21.67525062;29.24272648;17.70990324;15.53500474;33.42406412;31.47740228;20.38040668;36.31874818;33.21697257;22.77162496
848;109;84;35.73594136;14.21490893;26.34660013;25.12734789;8.085858881;14.64893028;34.15761783;20.45065513;28.44121139;21.9023769;35.3255711;36.98986687;24.4780226;28.88987122;34.65213562;27.20883346;26.18817444;33.7556503;22.22282706;19.83886024;52.38668798;44.97018902;33.87319342;55.28137204;10.64341671;41.73424882
849;39;79;15.76110832;21.17532203;11.43930823;14.82620121;33.79954054;13.32283446;22.89277449;20.15350543;11.72860703;20.52957888;33.95277308;17.31756943;10.33367132;8.915038182;23.38729228;7.141354478;6.57513366;16.97825656;10.28943048;15.03629032;51.01388996;33.70534568;22.60835008;53.90857402;36.35709837;40.3614508
860;81;13;26.65967536;19.06990091;22.86838099;19.28494119;31.69411942;12.17674758;20.04036465;13.28027335;24.96299225;10.8051417;19.58029436;25.43150797;20.99980346;25.41165208;20.53488244;23.73061432;22.7099553;30.27743116;18.74460792;16.56970942;37.43361986;30.85293584;19.75594024;40.32830392;34.25167725;26.7811807
869;33;36;7.782287681;31.35425987;19.63400587;22.30559727;43.97847838;23.5017723;14.77547559;26.65464865;22.19405933;24.179517;28.37395598;4.832055731;16.54706078;15.26046364;15.26999338;18.9598993;24.50698686;28.89112006;22.98080304;27.15954766;51.80327108;25.58804678;14.49105118;54.69795514;46.53603621;41.15083192
877;84;28;25.13635384;17.94582107;21.74430115;18.16086135;30.57003958;11.05266774;18.51704313;10.55696479;23.83891241;3.717349444;19.53940982;23.90818645;19.87572362;24.28757224;19.01156092;22.60653448;21.58587546;29.15335132;17.62052808;15.44562958;36.81571628;29.32961432;18.23261872;39.71040034;33.12759741;26.16327712
896;38;71;11.95452376;19.24305797;9.061680609;13.62734673;31.86727648;11.3905704;19.75220625;18.22124137;10.66090211;18.59731482;32.02050902;13.51098487;7.193103076;5.108453622;20.24672404;3.728681678;9.75087288;16.2845284;10.86960114;15.04834576;49.0816259;30.56477744;19.46778184;51.97630996;34.42483431;38.42918674
908;106;90;38.0421454;16.52111297;28.65280417;27.43355193;5.779654841;16.95513432;36.46382187;22.75685917;30.74741543;24.20858094;37.63177514;39.29607091;26.78422664;31.19607526;36.95833966;29.5150375;28.49437848;36.06185434;24.5290311;22.14506428;54.69289202;47.27639306;36.17939746;57.58757608;8.33721267;44.04045286
922;89;83;30.43474048;8.913708047;21.04539925;19.82614701;13.38705976;9.3477294;28.85641695;15.14945425;23.14001051;16.60117602;30.02437022;31.68866599;19.17682172;23.58867034;29.35093474;21.90763258;20.88697356;28.45444942;16.92162618;14.53765936;47.0854871;39.66898814;28.57199254;49.98017116;15.94461759;36.43304794
927;89;84;30.6825265;9.161494067;21.29318527;20.07393303;13.13927374;9.59551542;29.10420297;15.39724027;23.38779653;16.84896204;30.27215624;31.93645201;19.42460774;23.83645636;29.59872076;22.1554186;21.13475958;28.70223544;17.1694122;14.78544538;47.33327312;39.91677416;28.81977856;50.22795718;15.69683157;36.68083396
931;89;60;26.3664745;10.15175183;18.34007713;14.01121761;19.20198916;7.64844372;25.04265339;9.334524854;20.43468839;12.71960784;26.21060666;28.98334387;16.4714996;20.88334822;25.53717118;19.20231046;18.18165144;25.7491273;14.21630406;12.04140556;43.27172354;35.85522458;24.75822898;46.1664076;21.75954699;32.61928438
932;123;39;35.23127866;27.48204323;31.28052331;27.69708351;40.10626174;20.5888899;28.61196795;20.04231067;33.37513457;17.52921702;29.77992122;34.00311127;29.41194578;33.8237944;29.10648574;32.14275664;31.12209762;38.68957348;27.15675024;24.98185174;24.8322596;39.42453914;28.32754354;27.72694366;42.66381957;10.17439102
939;50;59;11.2183081;21.90641453;14.46596617;4.552705766;34.35015556;14.34358482;27.84608355;18.06832069;15.45588809;18.71600634;32.13920054;14.75692375;14.77226408;6.787559022;28.34060134;8.390828678;7.95082998;12.37074928;12.3074736;10.4779516;49.20031742;38.65865474;27.56165914;52.09500148;36.90771339;38.54787826
945;70;-8;30.90198502;29.52094781;33.11072887;29.73598809;42.14516632;22.62779448;24.28267431;23.73132025;35.41403915;21.2561886;1.266263656;29.67381763;30.02378378;35.86269898;24.7771921;34.18166122;33.1610022;40.72847806;29.19565482;27.02075632;48.87994268;35.0952455;23.9982499;51.77462674;44.70272415;38.22750352
947;68;79;22.47744496;15.27885491;14.41661521;13.74669909;27.90307342;7.42636734;25.57039407;14.25703831;16.97447969;14.63311176;28.05630596;21.86281981;13.0112909;15.98602594;26.06491186;12.46650466;6.3709599;17.96360254;8.17119624;7.965302555;45.11742284;36.38296526;25.28596966;48.0121069;30.46063125;34.46498368
951;50;98;21.00722566;26.63545895;12.96754915;14.34162333;39.25967746;18.78297138;27.45379461;25.61364235;11.28840935;25.9897158;39.41291;23.73649303;14.89469144;16.4453815;27.9483124;10.65260296;10.21260426;2.581831724;15.99325032;18.58256728;56.47402688;38.2663658;27.1693702;59.36871094;41.81723529;45.82158772
963;97;53;26.83479478;13.73766101;22.78985467;14.47953789;25.59681844;12.09822126;25.54266093;5.917878554;24.88446593;8.353950004;26.7106142;28.66478539;20.92127714;22.4040457;26.03717872;23.652088;19.99606098;27.98723596;18.6660816;16.21472542;43.38268622;36.35523212;25.25823652;46.27737028;28.15437627;32.73024706
1016;138;-4;51.8932975;44.14406207;47.94254215;44.35910235;56.76828058;37.25090874;45.27398679;36.70432951;50.03715341;34.19123586;46.44194006;50.66513011;46.07396462;50.48581324;45.76850458;48.80477548;47.78411646;55.35159232;43.81876908;41.64387058;16.1468651;56.08655798;44.98956238;7.795442801;59.32583841;26.46105784
1046;81;30;22.41180964;14.82203519;18.62051527;15.03707547;27.4462537;7.92888186;15.79249893;9.032407634;20.71512653;6.557275984;16.9604522;21.18364225;16.75193774;21.16378636;16.28701672;19.4827486;18.46208958;26.02956544;14.4967422;12.3218437;33.18575414;26.60507012;15.50807452;36.0804382;30.00381153;22.53331498
1050;89;27;26.92318678;17.67424121;21.47272129;17.88928149;30.29845972;10.78108788;20.30387607;11.82658747;23.56733255;7.469956624;20.3047526;25.69501939;19.60414376;24.01599238;20.79839386;22.33495462;21.3142956;28.88177146;17.34894822;15.17404972;33.78501914;31.11644726;20.01945166;36.6797032;32.85601755;23.13257998
1111;126;10;42.72187024;34.97263481;38.77111489;35.18767509;47.59685332;28.07948148;36.10255953;27.53290225;40.86572615;25.0198086;37.2705128;41.49370285;36.90253736;41.31438598;36.59707732;39.63334822;38.6126892;46.18016506;34.64734182;32.47244332;12.87569354;46.91513072;35.81813512;15.7703776;50.15441115;17.28963058
1125;38;83;14.95507792;16.24250381;6.061126449;16.53406641;28.86672232;8.39001624;16.75165209;15.22068721;7.66034795;15.59676066;29.01995486;16.51153903;4.192548916;8.109007782;17.24616988;6.427970018;9.3952308;13.28397424;7.86904698;12.0477916;46.08107174;27.56422328;16.46722768;48.9757558;31.42428015;35.42863258
1132;40;88;17.69446906;19.54860647;4.646863989;14.37180795;32.17282498;11.6961189;19.97400405;18.52678987;5.63678591;18.90286332;32.32605752;17.07984391;7.414900876;12.1655839;20.46852184;7.414892618;10.24278888;14.13830488;11.17514964;15.35389426;49.3871744;30.78657524;19.68957964;52.28185846;34.73038281;38.73473524
1149;47;81;18.53112448;17.81628011;9.785784549;14.15787597;30.44049862;9.96379254;20.21642829;16.79446351;11.88039581;17.17053696;30.59373116;18.10333273;7.165060636;10.8122212;20.71094608;6.077451218;6.7344879;15.9143533;9.09537468;13.6215679;47.65484804;31.02899948;19.93200388;50.5495321;32.99805645;37.00240888
1195;98;30;26.67186754;18.92263211;22.72111219;19.13767239;31.54685062;12.02947878;20.05255683;11.48289955;24.81572345;8.969805904;21.2205101;25.44370015;20.85253466;25.26438328;20.54707462;23.58334552;22.5626865;30.13016236;18.59733912;16.42244062;28.92569624;30.86512802;19.76813242;31.8203803;34.10440845;18.27325708
1200;138;-22;56.3607514;48.61151597;52.40999605;48.82655625;61.23573448;41.71836264;49.74144069;41.17178341;54.50460731;38.65868976;50.90939396;55.13258401;50.54141852;54.95326714;50.23595848;53.27222938;52.25157036;59.81904622;48.28622298;46.11132448;20.614319;60.55401188;49.45701628;12.2628967;63.79329231;30.92851174
1201;67;35;17.11761892;22.21142705;26.00990713;14.25029013;34.65516808;13.23967026;22.41642249;17.15271367;28.10451839;10.31309832;20.32355996;16.53031873;24.1413296;21.73990384;22.91094028;23.94915058;19.9378962;27.92907118;21.88613406;14.80997434;42.53017196;33.22899368;22.13199808;45.42485602;37.21272591;31.8777328
1208;57;59;13.03681456;20.08790807;16.28447263;2.734199306;32.5316491;12.52507836;29.15274081;16.24981423;17.27439455;16.89749988;30.32069408;16.48238605;16.59077054;8.606065482;29.6472586;10.20933514;6.19808076;14.18925574;10.48896714;8.659445135;47.38181096;39.965312;28.8683164;50.27649502;35.08920693;36.7293718
1239;132;30;35.18868214;27.43944671;31.23792679;27.65448699;40.06366522;20.54629338;28.56937143;19.99971415;33.33253805;17.4866205;29.7373247;33.96051475;29.36934926;33.78119788;29.06388922;32.10016012;31.0795011;38.64697696;27.11415372;24.93925522;20.40888164;39.38194262;28.28494702;23.3035657;42.62122305;9.756442483
1246;126;2;44.73122332;36.98198789;40.78046797;37.19702817;49.6062064;30.08883456;38.11191261;29.54225533;42.87507923;27.02916168;39.27986588;43.50305593;38.91189044;43.32373906;38.6064304;41.6427013;40.62204228;48.18951814;36.6566949;34.4817964;10.86634046;48.9244838;37.8274882;13.76102452;52.16376423;19.29898366
1247;79;60;21.57842176;12.95522795;16.75370803;8.846631506;25.39896898;3.98347116;22.02006069;9.388746314;18.84831929;9.764819764;23.18801396;24.63280189;14.8851305;17.14767268;22.51457848;17.61594136;14.73968796;22.73086294;12.62993496;6.249728975;40.24913084;32.83263188;21.73563628;43.1438149;27.95652681;29.59669168
1314;109;90;37.2859075;15.76487507;27.89656627;26.67731403;6.535892741;16.19889642;35.70758397;22.00062127;29.99117753;23.45234304;36.87553724;38.53983301;26.02798874;30.43983736;36.20210176;28.7587996;27.73814058;35.30561644;23.7727932;21.38882638;53.93665412;46.52015516;35.42315956;56.83133818;9.09345057;43.28421496
1325;109;91;37.52727844;16.00624601;28.13793721;26.91868497;6.777263681;16.44026736;35.94895491;22.24199221;30.23254847;23.69371398;37.11690818;38.78120395;26.26935968;30.6812083;36.4434727;29.00017054;27.97951152;35.54698738;24.01416414;21.63019732;54.17802506;46.7615261;35.6645305;57.07270912;9.33482151;43.5255859
1367;41;17;14.20874746;23.25537191;19.49768995;23.47041219;35.87959042;16.36221858;10.66963539;17.46574435;22.05774341;14.9906127;19.18505168;13.62144727;16.41074486;21.73492876;11.16415318;20.867926;24.37067094;28.75480414;22.84448712;20.75518042;42.61436678;21.48220658;10.38521098;45.50905084;38.43714825;31.96192762
1378;90;13;28.93974148;21.34996703;25.14844711;21.56500731;33.97418554;14.4568137;22.32043077;15.56033947;27.24305837;13.08520782;21.86036048;27.71157409;23.27986958;27.6917182;22.81494856;26.01068044;24.99002142;32.55749728;21.02467404;18.84977554;38.89307948;33.13300196;22.03600636;41.78776354;36.53174337;28.24064032
1383;50;74;14.98187974;21.53307803;10.70239453;8.316277406;34.15729654;13.68059046;24.08251191;20.51126143;11.69231645;20.88733488;34.31052908;17.71114711;11.00869244;10.42003558;24.5770297;4.627257038;4.18725834;8.607177644;9.9679044;12.55722136;51.37164596;34.8950831;23.7980875;54.26633002;36.71485437;40.7192068
1386;130;49;40.26912292;32.51988749;36.31836757;32.73492777;45.144106;25.62673416;33.64981221;25.08015493;38.41297883;22.56706128;34.81776548;39.04095553;34.44979004;38.86163866;34.14433;37.1806009;36.15994188;43.72741774;32.1945945;30.019696;25.48932242;44.4623834;33.3653878;28.38400648;47.70166383;4.676001703
1428;27;77;18.11266018;19.70074565;7.980491649;14.94613959;32.32496416;11.84825808;17.45264973;18.67892905;10.54054511;19.0550025;31.05113012;18.87426877;4.378830256;11.26659004;17.94716752;6.152862038;10.81712052;15.23703982;11.32728882;15.50603344;49.53931358;28.26522092;17.16822532;52.43399764;34.88252199;38.88687442
1429;126;-13;48.49927684;40.75004141;44.54852149;40.96508169;53.37425992;33.85688808;41.87996613;33.31030885;46.64313275;30.7972152;43.0479194;47.27110945;42.67994396;47.09179258;42.37448392;45.41075482;44.3900958;51.95757166;40.42474842;38.24984992;7.098286944;52.69253732;41.59554172;9.992971001;55.93181775;23.06703718
1448;50;88;18.5134318;19.51439057;7.170842469;11.84782947;32.13860908;11.661903;21.23184303;18.49257397;8.16076439;18.86864742;32.29184162;19.59175075;8.672739856;13.08458848;21.72636082;8.158809098;7.7188104;12.1387297;11.14093374;15.31967836;49.3529585;32.04441422;20.94741862;52.24764256;34.69616691;38.70051934
1470;67;60;18.77850874;15.96746657;19.76594665;9.013602326;28.4112076;6.99570978;25.03229931;12.40098493;21.86055791;12.77705838;26.20025258;21.62056327;17.89736912;17.21319562;25.5268171;18.81646528;14.8052109;22.79638588;15.64217358;8.566013855;43.26136946;35.8448705;24.7478749;46.15605352;30.96876543;32.6089303
1476;115;68;36.511591;9.080266187;28.50797359;24.15633411;14.25002302;17.81634018;35.06080785;15.88321549;30.60258485;22.70861574;36.22876112;39.15124033;26.63939606;31.05124468;35.55532564;29.37020692;28.3495479;35.91702376;24.38420052;22.20930202;53.289878;45.87337904;34.77638344;56.18456206;16.80758085;42.63743884
1478;94;57;22.9994608;12.11246513;21.07050667;10.64420391;26.00151622;10.37887326;26.23775919;6.287167994;23.16511793;10.3837962;27.40571246;26.44503229;19.20192914;18.56871172;26.73227698;20.17198138;16.160727;24.15190198;16.9467336;12.45557188;42.72018974;37.05033038;25.95333478;45.6148738;28.55907405;32.06775058
1507;28;39;5.720814641;30.56407913;18.84382513;21.35725209;43.18829764;22.71159156;14.13292707;26.01210013;21.40387859;23.53696848;27.73140746;5.133514451;15.75688004;13.43581864;14.62744486;17.3756011;23.16527976;28.10093932;22.1906223;26.36936692;51.16072256;24.94549826;13.84850266;54.05540662;45.74585547;40.5082834
1520;90;30;26.1454483;16.89650273;20.69498281;17.11154301;29.52072124;10.0033494;19.52613759;9.687233714;22.78959407;6.943676524;20.69409086;24.91728091;18.82640528;23.2382539;20.02065538;21.55721614;20.53655712;28.10403298;16.57120974;14.39631124;30.95182562;30.33870878;19.24171318;33.84650968;32.07827907;20.29938646
1539;42;63;9.556738301;23.50939409;11.07280603;12.12586503;36.1336126;15.65690652;24.32107797;22.48757749;13.77451667;22.86365094;34.9717352;8.942113151;11.7619748;5.111531922;24.81559576;5.932046198;11.72172486;17.3762116;15.13593726;15.81921898;53.34796202;35.13364916;24.03665356;56.24264608;38.69117043;42.69552286
1549;123;31;33.2569627;25.50772727;29.30620735;25.72276755;38.13194578;18.61457394;26.63765199;18.06799471;31.40081861;15.55490106;27.80560526;32.02879531;27.43762982;31.84947844;27.13216978;30.16844068;29.14778166;36.71525752;25.18243428;23.00753578;22.85794364;37.45022318;26.35322758;25.7526277;40.68950361;12.14870698
1562;38;96;18.21035578;19.49778167;5.528813529;18.79251813;32.12200018;11.6452941;20.00692995;18.47596507;4.40507009;18.85203852;32.27523272;19.76681689;7.447826776;11.36428564;20.50144774;9.683247878;12.65050866;10.02869638;11.12432484;15.30306946;49.3363496;30.81950114;19.72250554;52.23103366;34.67955801;38.68391044
1575;153;49;46.14014452;38.39090909;42.18938917;38.60594937;51.0151276;31.49775576;39.52083381;30.95117653;44.28400043;28.43808288;40.68878708;44.91197713;40.32081164;44.73266026;40.0153516;43.0516225;42.03096348;49.59843934;38.0656161;35.8907176;31.36034402;50.333405;39.2364094;34.25502808;53.57268543;10.5470233
1582;57;70;15.67621108;21.05839517;16.72620727;5.373595826;34.7022559;12.03394062;27.41673291;18.88921075;17.73993107;19.5368964;32.9600906;18.20126839;14.85762974;10.68810862;27.9112507;8.812414118;3.55868424;14.65479226;7.84957062;8.525655215;50.02120748;38.2293041;27.1323085;52.91589154;37.25981373;39.36876832
1609;132;48;39.6976255;31.94839007;35.74687015;32.16343035;44.57260858;25.05523674;33.07831479;24.50865751;37.84148141;21.99556386;34.24626806;38.46945811;33.87829262;38.29014124;33.57283258;36.60910348;35.58844446;43.15592032;31.62309708;29.44819858;24.917825;43.89088598;32.79389038;27.81250906;47.13016641;5.247499123
