;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66
10;34;7;54;24.624915599;20.979553323999998;19.040594593999998;16.81704906;12.559999315;32.343339364;6.460187224;14.438587632;10.221082277999999;27.947726099999997;16.032085512;22.472234228;28.539416922999997;31.701346177999998;32.809117572;13.633587719;17.812361055999997;10.790862233;27.619799686;28.011086656;3.2048719660000002;22.208159562000002;29.373693004;25.433132492000002;10.749817769;15.524345288;33.990571954;25.591806258000002;11.219023144;29.21869764;26.899013131;25.64625636;18.104814586;24.635728474;15.598307229000001;25.931131373;24.241003768;17.580677939999998;12.9516291;17.468692413;19.010680708;13.40064474;12.337146377;14.303224439000001;15.641884613;10.590137321;15.196760213;27.408594272000002;13.907689278;22.249259483;23.787363485;29.336672344;18.574577232;13.622118702;16.963600677;25.297296166;14.690472246;13.625966468;20.022950549;18.711472396;59.204349007000005;47.533634219;12.271703217999999;62.929991636;41.974241242;33.777855226999996;35.601118226000004
11;38;49;16;22.668801359000003;20.319515164;19.409597954;27.63441828;21.866291395;23.943366603999998;18.671983864;26.650384272;16.354901478;22.44105792;19.422915672;12.867152228;19.698452922999998;28.281951457999998;23.614727652000003;25.845384359;30.024157696;13.178962733;15.965658046;17.695195816;15.416668606;13.013769642;20.179303083999997;31.582161932;15.109908689000001;2.6381055680000003;25.241888314;22.172411538000002;18.849109384;20.83076214;17.704623211;24.43915602;26.505804406;24.446941114;6.467985729;26.910797093;19.286758648;29.792474579999997;25.163425739999997;25.957146093;9.405598708000001;16.67043498;12.130296137;26.515021079;15.940193993;11.773590280999999;9.041583653;18.214204352000003;10.614836237999999;34.461056123000006;14.175524525;20.142282423999998;27.133548252;25.833915342;6.635166297;23.923394566;26.902268886;9.107483347999999;18.014932889;21.415724896;50.009959087000006;38.339244299;13.455156178;53.735601716000005;32.779851322;24.583465307;33.645003986
12;41;7;67;27.913370279000002;25.834429204;23.694325814;20.10550374;17.151681595;36.222652444;9.748641904;17.727042312;16.233359838;32.2984158;19.757526312;27.966988388;34.636999063;34.989800858;38.303871732;16.922042399000002;21.100815735999998;15.553435613;33.717381826;34.108668795999996;6.493326646;27.702913722;33.933492484;28.721587172;16.123179269;21.019099448;37.279026634000004;28.880260938000003;17.316605284;32.50715232;32.393767291;28.93471104;21.393269266;27.924183154;21.093061389000002;29.219586053;27.529458448;20.4897879;16.24008378;20.757147093;24.505434868;17.66317956;17.537464337;15.193945859000001;20.530524413000002;15.478777121;20.691514373;32.903348432;19.402443438;25.537714163;29.799641045;33.218123104;21.863031912;16.910573382000003;22.458354836999998;28.585750846;17.978926926000003;19.120720628;24.877826429;23.303154676;64.699103167;53.028388379;17.160343018;68.424745796;47.468995402;39.272609386999996;38.889572906
13;46;40;52;31.164323579;4.407573604;1.458259754;18.3073911;8.021845015;14.293030084;19.834845244;16.253455152;12.539661557999999;9.8084562;29.691334572;23.178366668;14.649439363;35.248132838000004;41.742111431999994;13.288487998999999;24.303563596;19.391661113;17.323077945999998;15.969156736;16.579529986;31.141153422000002;18.559922644;31.972540472000002;23.136020729000002;18.694451528;37.773170554000004;29.994889218;26.253466744;17.5328994;35.832006991;12.12842706;11.657219506;19.838324014;16.358725089;19.301421353;19.620661648;11.62211244;14.76649662;7.239591872999999;26.530117047999997;15.143734740000001;25.979047456999997;12.918785999;29.462448113;24.410700821000002;16.376377253;21.178643252;18.270963677999998;21.179515643;10.163416864999999;33.124873264;21.730019291999998;13.277018982;20.983438917;21.715219966;28.065130266;22.375259768;3.450970829;0.572202496;68.137342867;56.466628079;26.092266718;71.862985496;50.907235102;42.710849087;42.140526206000004
14;48;49;88;19.516516979000002;19.374780064;19.633150634;9.78596046;21.702525835;20.478819964;10.745045584;7.407499032;21.297663798;15.74263578;25.860177911999997;29.673097268;20.835229242999997;26.592947558;40.570459392;13.426586399;12.328177456;21.656087213;24.546921526;22.588693996;10.780977286;27.922502502;24.745712523999998;20.324733872;21.826399289;26.600926808;28.882173334;20.483407638000003;22.295604664;23.3954745;34.660354951;12.37893102;10.337223886;17.599542334;26.674888749;15.094408073;19.132605148;17.6466906;5.9205405;13.807264173;26.772022527999997;23.76583116;23.413727896999998;14.847685439000001;26.633176013;21.581428721;26.273341733;27.767501852000002;24.984270798;12.563059523000002;21.400178105000002;24.821269804;12.828824831999999;13.415117382;28.040182197;20.188897546;17.399528286000002;24.702547988;21.356701049;18.747093376;59.295196447;47.624481659;23.262994618;63.020839076;42.065088682;33.868702667;30.492719606
15;58;96;42;18.773778539000002;28.754034844;31.463350454;23.739395459999997;34.677564954999994;18.248305683999998;25.367128204;22.840616532;29.166175038;22.45566246;32.234189232000006;21.576967988;17.470918783;17.773923038;31.913851332;28.048669019000002;28.773015435999998;25.990236293;22.031494186;20.073266656;25.403059906;19.265894442;15.254693764;27.687139112;27.921182249;21.096774848;9.407994334;15.495830058;31.660382944;14.61391488;26.003746891;19.51340094;26.594632066;20.551918294;22.401043269000002;23.015774272999998;15.391735828;32.26877322;22.4653131;28.429346793;18.115414467999997;29.48170854;24.941569697;29.469768059;28.751467553;24.584863841;24.049075373;20.312942912;23.737194198;31.970119943;24.376516805;1.483045264;23.238525432;28.037200002000002;24.965147577;20.028371746;32.021610906;21.918756908;30.068685389;32.214030496;46.89666264700001;35.225947859;26.266429738;50.622305276000006;29.666554882;21.470168866999998;28.513431806
16;63;26;37;33.406564199;13.965415444;12.326933894000002;25.59869766;6.077368195;24.031798503999998;15.241835824;23.220236231999998;6.474886338;22.575090239999998;16.990318031999998;24.543321728;19.997859223;39.547428878000005;34.880205071999995;21.431480699;26.594009655999997;6.690644573;19.078241986;19.469528956;11.986520566;24.279247062;25.075105804;34.214781091999996;10.435004189;17.595432788;36.507365734000004;33.437888957999995;15.006699664;26.90362368;28.970100631;25.81833738;20.643668626;32.709180513999996;16.006453749;30.204046253;30.552236068;19.76510514;21.7332777;20.095010313;21.081768208;4.830470399999999;14.363020577;19.818338099;17.712972113000003;12.661224821;14.473910333;23.027935292000002;11.403809958;31.030908083;14.433879785;31.407759843999997;27.356225832;21.420011682000002;19.034688177;34.078944766000006;23.472120846000003;15.508106048;11.172947369000001;13.300066816;61.275436507;49.604721719;14.342790718;65.001079136;44.045328742;35.848942727;44.382766826
17;65;41;46;33.968334779;2.8990285239999998;1.9882129339999999;21.149948939999998;8.437247155000001;14.262814564000001;21.689692444000002;19.057466352;10.297858818;11.50870332;27.074590152;20.320943708;14.197533343;38.245625798000006;40.193181372;16.710625379;27.233585295999998;16.774916693;14.465654986;13.457436436;18.434377186;29.592223362000002;18.165556684;34.776551672;20.519276309000002;15.837028568;38.023643734000004;32.546570298;23.990305324;17.52317292;34.283076931000004;15.12592002;14.499777346;22.415127874;14.485835049;21.878225213;21.030609868;15.044249820000001;17.57050782;10.661729252999999;23.672694088;12.8385291;23.646881356999998;16.340923379;27.230947913;22.179200621;13.776190253;18.415348292;15.770648778;24.601653023;7.732381985;31.522897204;24.314174771999998;16.699156362;18.126015957;24.132738646;29.919977466000002;19.861515668;0.028833449;3.7385965960000003;66.588412807;54.917698019;23.860766518;70.31405543599999;49.358305042;41.161919026999996;44.944537406
18;68;43;46;33.263274359;3.387517264;2.476701674;20.12423436;8.925735895;14.751303304;22.178181184000003;18.352405932;11.222909238;11.99719206;27.999640572;19.267740548;13.352381503;38.734114538;39.231564731999995;17.199114119;26.528524876;17.699967113;13.412451826;12.404233276;18.922865926;28.630606722;17.320404844;34.071491251999994;21.444326729;14.783825408;38.201139094000006;33.035059038;24.915355744;18.01166166;33.321460291;15.61440876;13.474062766;22.903616614;13.848178389000001;22.366713953;21.519098608;15.53273856;16.865447399999997;10.430589693;22.619490927999998;13.76357952;24.561280816999997;16.661215079;28.155998333;23.104251041;14.404675073;17.362145132000002;16.583821758;25.090141763;6.679178825;30.469694043999997;23.822426592;17.187645102;17.072812797;24.621227386;30.327362706000002;20.337353588;1.082036609;4.482828616;65.62679616700001;53.956081379;24.785816938;69.352438796;48.396688402;40.200302387;44.239476986
19;85;43;79;19.746370979;16.724108524;17.496338234;4.442041919999999;22.075052095;21.959171463999997;11.117571844;6.938473332;21.670190058;17.222987279999998;26.232704172;30.463430048;22.315580742999998;26.822801558;40.800313392;9.916010218999999;14.523459076;22.028613473;26.027273026;24.069045496;11.153503546;28.152356502;25.766493183999998;20.554587872000003;22.198925549000002;26.973453068;29.112027334;20.713261638000002;22.668130924;24.34015302;34.890208951;13.85928252;4.485080266;18.710230294;27.047415009;16.205096033;19.362459148;14.08005558;6.29306676;8.896759353;27.001876528;24.138357420000002;23.786254157;12.718121339;27.005702273;21.953954981000003;26.645867993;29.199404972000004;25.356797057999998;14.043411023;20.540291345;25.051123804;8.352044891999999;9.904541201999999;28.412708457;20.418751546;17.772054546000003;25.075074248;18.084515609;16.610280976;59.525050447000005;47.854335659;23.635520878;63.250693076000005;42.294942682;34.098556667;30.722573606
20;90;63;72;19.525702019;18.014235424;19.346202253999998;10.515151620000001;25.809422455;13.562853244000001;21.029508964;12.855297971999999;29.571746118;11.63187852;36.144641292;23.440121888;16.724471982999997;26.602132598;40.579644431999995;16.166844359000002;24.435396196;31.940550593;20.436164266;18.477936736;21.065440666;27.931687542000002;17.376826924;23.349519872000002;32.110862669;29.762567948;28.891358374;20.492592678;32.580068044;16.28249466;34.669539991;8.26817376;10.928690206;9.492396994;30.610558689;6.987262733;14.908379608;19.77661698;14.27354532;14.290232973;26.781207568;32.1124164;33.607362797;18.737154719;36.917639393;31.865892101;31.714316153;23.656744592000003;32.402987298;18.478649302999997;18.155364185;24.830454844;9.014937971999998;16.155375342000003;32.403989577000004;8.961265125999999;27.683991666;30.584550008;20.914268909;18.460144996;59.304381487;47.633666699;33.547457998000006;63.03002411600001;42.074273722;33.877887707;30.178316846
21;96;44;18;25.603035059000003;18.392839564;17.482023974;28.37320008;21.210645775;24.312752944;18.016338244000003;25.994738652;15.699255857999999;22.810444259999997;18.767270052;16.001953808;20.067839263;31.216185158;26.548961352000003;25.189738739000003;29.368512076;12.523317113000001;16.299626686;18.064582156;14.761022986;15.948003342;23.113536783999997;34.516395632;14.454263069;2.579575628;28.176122014;25.106645238000002;18.193463764;23.76499584;20.638856911;26.50057194;25.978309846;27.381174814;3.594952749;29.845030793;22.220992348;29.13682896;24.50778012;25.429651533;12.540400288;16.01478936;11.474650517;25.859375459;15.284548373;11.117944661;6.1685506729999995;20.249319992;10.015348458;33.805410503000004;14.544910864999999;23.076516123999998;30.067781952;25.178269722000003;3.522217017;26.857628266;26.246623266;8.451837728;17.395851809;19.488150916;52.944192787000006;41.273477999;12.799510558;56.669835416;35.714085022;27.517699007;36.579237686
22;98;72;68;19.011651599;22.413068824;23.745035654;14.60167476;30.208255855;14.546139484000001;23.626750684;17.098106171999998;32.176163598;15.246659880000001;38.741883012;23.907190808;17.994144043;27.607300478;40.135155311999995;20.281770839;27.032637916;34.211540273;21.737544346;19.779316816;23.662682386;27.487198422000002;13.324379404;25.756716932;34.708104389;29.318078828;28.446869254;20.114245458000003;35.177309764;11.22208746;34.225050871;12.66700716;15.212528986;7.916363074;30.622347249;5.411228813;9.207208588;23.674873079999998;18.51635352;16.886892873;26.336718448;34.71683388;33.162873677;21.341572199;36.972771533;32.806167820999995;32.270379353;24.926416652;31.958498178;20.926889363;22.554197585;24.385965724;11.297495051999999;20.270301822;33.186451557000005;8.721698746;30.281233386;30.140060888;25.313102309;22.858978396;58.859892367;47.189177579;34.487733718;62.58553499600001;41.629784602;33.433398587;31.078635686000002
23;107;39;76;22.662547979000003;17.967752943999997;16.501856953999997;7.8879594;20.164713355;24.955655764;12.444106204;10.384390812;22.996724418;20.21947158;27.559238532;32.314490228;25.312065043;29.738978558;43.716490392;8.475046858999999;14.577301876;23.355147833;26.459201506;25.358328376;12.480037906;31.068533502;28.682670184;23.470764872;23.525459909000002;27.830575088;32.028204334;23.629438638;23.994665284;27.25633002;37.806385951;16.85576682;8.538400246;19.170698974;26.894928069000002;16.665564713;22.278636148;11.7417045;9.73898424;7.902278073;29.918053527999998;25.464891780000002;25.112788517;8.942699339;28.332236633;23.280489341000003;26.749586513;30.408894812000003;26.683331417999998;19.014200303;19.633273925;27.967300803999997;9.395102412;8.463577842;29.739242817;19.618895686;19.098588906000003;26.401608608;18.002452349000002;15.615799696;62.441227447;50.770512659;24.962055237999998;66.166870076;45.211119682;37.014733667;33.638750606
24;109;59;16;22.769071079000003;22.307800084;23.847232454;27.734688;23.172100915;19.608730504;19.977793384;26.835909072;17.660710998;18.562264199999998;20.728725192;8.834540168;16.514091103;28.382221177999998;22.112642532000002;27.151193879;31.329967216;14.484772253000001;14.195066506;14.891644636;16.722478126;12.737734362;20.279572803999997;31.682431652;16.415718209;7.687553888;25.342158034;22.272681258000002;20.154918904;20.93103186;16.403931511;22.25239188;30.589924606;24.547210834;10.895579229;27.011066813;19.387028368;31.098284099999997;26.460605639999997;30.626503053;5.3729866479999995;17.9762445;13.436105657;27.820830599;17.246003513;13.079399801;12.543611333;16.312785812;12.231730158;35.766865643;18.181212725;20.242552143999998;27.233817972;27.139724862;11.684614617;24.023664286;28.208078406000002;10.413292868;23.064381209;25.853359396;50.110228807000006;38.439514019;14.760965698;53.835871436000005;32.880121042;24.683735027;33.745273706
25;110;35;23;27.334935719;17.833141144;16.194659593999997;27.48235878;19.169446315000002;26.323005723999998;17.125496944;25.103897352;14.808414557999999;24.82069704;17.876428752;17.943978668;22.078092042999998;32.948085818;28.280862012;24.298897439;28.477670776;11.283901013;18.060213886;20.042487436;13.870181686;17.679904002;24.845437443999998;36.098442211999995;13.563421769;9.143664248;29.908022674;26.838545898;17.302622464;25.4968965;22.370757571000002;28.51082472;24.511394326;29.113075474;5.948378829;31.576931453;23.952893008;28.245987659999997;23.616938819999998;23.962736013;14.482425148;10.68114102;10.583809217;24.968534159;14.393707073;10.227103361;3.770656673;22.009907192;2.9597420580000002;32.914569203;16.555163645;24.808416784;29.239886952;24.287428422;12.068822457;28.589528926;25.355781966000002;7.064038148;15.040673069;16.834029616;54.67609344700001;43.005378659;11.908669258;58.401736076000006;37.445985682;29.249599667;38.311138346
26;116;64;54;21.442664879000002;12.652032424;14.419998974;17.39123148;20.983584235000002;3.975248524;28.036014544;19.887662891999998;25.176711798;7.75033086;39.818814312;13.320839348;7.405851762999999;27.055814978;37.428311711999996;22.742616779000002;30.111240856;31.653769673;11.166653386;9.208425856;28.071946246;26.850519522000003;8.242141084;30.356025452;35.398129288999996;23.785464128;27.810190354;19.671168378;38.869158303999995;7.63343328;30.715263931;7.41427794;17.804770066;9.499145614;24.281020629;7.7784332329999994;11.360673388;21.806244;21.30591024;15.385613133;16.742929468;27.71738208;32.526194777;23.102917559;36.336092633;32.169488920999996;25.384778093;14.338124372;29.078709917999998;21.737666002999998;12.285553745;23.215723804;14.788823052000001;22.731147762000003;24.833997657;10.810519186;32.044959966;29.503381988;15.552065909;13.533941716;58.223213467;46.552498679;33.851054818;61.948856096;40.993105702;32.796719687;31.518783746
27;118;39;47;34.218556199;4.093368604;3.1825530140000002;21.361623719999997;9.631587235000001;15.457154644000001;22.884032524000002;19.307687771999998;11.492198898;12.29824548;28.268930232;21.444722708;13.519061923;38.200871558;40.004538012;16.342720619;27.357796215999997;17.969256773;15.589433986;14.328885856;19.628717266;29.403580002;17.487085263999997;35.026773092;21.713616389000002;17.031368648;38.367819514000004;32.947627938;25.184645404;18.06648852;34.094433571;15.08116578;14.711452126;22.773478894;14.031789429000002;22.236576233;21.650456608;14.676345060000001;17.82072924;10.293824492999999;24.866812828;14.03286918;22.924814837;15.973018619000001;26.734712693000002;22.568108981;13.322144633;19.469950952;15.216731057999999;24.132254362999998;8.403534904999999;32.429808724;24.784251912;16.331251602000002;19.320356037;24.650374846;31.114317546000002;19.321027148;1.2231735289999999;2.5442565160000004;66.399769447;54.729054659;24.249674878;70.125412076;49.169661682;40.973275666999996;45.194758826000005
28;119;48;30;30.707565539;13.276878724000001;12.366961514;25.575471;18.815995735;16.900730164;24.755202124;24.020856972;16.489861758;15.39842148;25.506133931999997;16.116561128;12.655816483;36.320715638;31.653491832;22.872525239;32.196975916;14.123273873;10.261272406;10.652559376;21.499886866;21.052533822;17.774114104;39.620926112;20.413689509;5.662344908;33.280652494;30.211175718;24.932327644;20.3269992;25.743387391;18.84055194;19.463167966;26.304846034;7.657215549;25.767943373;24.286155028;25.12867128;22.533898439999998;18.914509653;17.644930768;11.741386980000001;18.213514396999997;22.329666119;22.023412253;17.856808541;8.649199552999999;14.210965712;10.828346238;27.891640523;7.132888085;28.181046604;28.522148471999998;22.861056222000002;9.659405636999999;27.388283806;32.985487146;14.581878068;10.972296449;14.373088456;58.04872326700001;46.378008479;19.538374437999998;61.774365896000006;40.818615502;32.622229487;41.683768166
29;120;49;51;27.472891679;5.4933832240000005;6.214703234;15.451705740000001;12.487148035;9.536586604;23.314516984;15.091917912;17.029508057999998;5.05201272;34.186054632;18.730863908;9.892995883000001;30.954638797999998;42.376842132;16.845711179000002;25.259596455999997;23.886381173;13.170940786;11.212713255999999;21.335973466;32.058152742;13.803479164;29.286876812000003;27.630740789;16.667963828;33.016727074;25.701395178000002;30.743313244;12.77645592;35.844164251;7.83493302;12.040273786;15.544829974;18.662834469;15.007927313;15.004078348;16.111821539999998;16.510165259999997;9.488707533;22.152954028;19.60903776;29.219133316999997;17.334617339;33.029031173;28.862427461000003;19.243154572999998;16.422199772000003;21.422301258;16.886021603;8.493089525;28.803742684;17.813397072;16.834242162000002;20.665024557;17.421725926;27.193315566000003;25.175833088;8.207414309;5.328645976;64.253440267;52.582725479;30.543993357999998;67.979082896;47.023332502;38.826946487;38.291979146
