ID_CENTRO;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
48;2458;34;22;9.829108439;22.74188382;18.27542487;22.63694404;33.73868544;16.75265714;10.69968125;17.83045737;20.46405367;15.55456658;18.99699225;9.022865609;15.61467969;16.69230828;11.071566;19.44035238;22.49319836;26.30664516;21.27614924;20.56821965;39.45214948;19.9213654;10.21126571;41.7109614;35.91449693;30.12077634
49;951;50;98;18.01867332;23.42292943;11.12533953;12.30597305;34.41973104;16.54211306;23.82776399;22.52556718;9.561514873;22.77884031;34.2148075;20.57686143;12.93465688;14.21089003;24.19964874;9.095986141;8.635235243;2.378948707;13.62781544;15.91593936;48.84345749;33.04944814;23.33934846;51.1022694;36.59554253;39.51208435
50;4009;49;44;8.201096626;24.89567747;18.39692671;10.11146145;35.89247909;18.50693034;20.67236547;18.19499888;20.49878441;15.74099587;25.3357895;6.642596836;18.38897672;11.15950751;21.04425022;13.49231668;13.46164962;19.35867695;17.1753705;15.14657878;45.30756747;29.89404963;20.18394994;47.56637939;38.06829057;35.97619433
51;3966;99;42;24.49548808;13.82211881;20.44597429;16.67362455;26.69946544;11.13597378;21.58407339;2.878622958;22.34599301;6.214762688;22.22277872;24.387869;18.79831064;22.31007485;21.95595814;21.1929571;20.17163964;27.12321623;16.9103691;14.9515363;34.14381975;30.80575755;21.09565786;36.40263167;28.87527693;24.81244661
52;3700;59;78;19.28165675;16.3763454;12.36587;10.44329416;27.37314701;9.495529032;21.61131346;15.47898315;14.26588872;15.73225628;27.16822347;19.14657632;10.71820635;12.81490895;21.98319821;8.47139381;5.417015052;14.38035402;3.210823932;8.228532107;41.79687346;30.83299761;21.12289793;44.05568537;29.5489585;32.46550032
53;3040;33;71;12.02182076;19.59399753;9.399410271;13.62385285;30.59079914;12.71318116;17.63177221;18.69663528;11.58803907;18.94990841;29.24416698;13.96611893;6.335029978;6.197329224;18.00365696;4.04600666;10.20124876;15.36395139;12.40013464;15.70163966;45.01452559;26.85345636;17.14335668;47.2733375;32.76661063;35.68315245
54;727;50;17;15.2418124;23.50904566;20.33293627;19.88387828;34.50584728;17.51981898;12.75719265;18.59761921;22.52156507;16.32172842;19.76415409;14.67082441;17.67219109;18.6467257;13.1290774;21.49786378;23.6848116;28.36415656;23.2942143;21.33538149;40.21931132;21.9788768;12.26877711;42.47812324;36.68165877;30.88793818
55;3481;73;64;19.33387545;14.95278939;17.02394892;7.090338312;26.23730127;6.468649006;24.12910633;13.07857134;18.92396764;13.09851179;24.76781166;21.3566541;15.37628526;13.00983225;24.50099108;15.13886702;9.293992486;18.73276299;10.42763753;1.998403881;39.39646165;33.35079049;23.6406908;41.65527357;28.41311276;30.06508851
56;3616;19;89;20.37779945;23.09670923;12.90212198;20.37583707;34.09351085;16.21589287;18.94282203;22.19934698;15.09075078;22.45262011;30.5552168;20.15225258;8.048514922;16.10112185;19.31470678;12.78751084;16.70509927;20.53856813;15.90284635;19.25555452;48.51723729;28.16450619;18.4544065;50.77604921;36.26932234;39.18586415
57;3780;34;14;12.65159219;21.31268921;17.93663066;21.26542971;32.30949083;15.32346253;10.13750818;16.40126276;20.12525946;14.12537197;17.56779764;11.84534936;15.27588548;19.51479203;10.73277179;19.10155817;22.15440415;25.96785095;20.93735503;19.13902504;38.02295487;19.58257119;9.872471503;40.28176679;34.48530232;28.69158173
58;65;41;46;4.05987973;27.00760244;17.2790602;12.22338641;38.00440405;20.64103323;19.00163562;22.25791522;19.3809179;19.58843547;27.43829345;4.3765042;17.09611841;7.212042851;19.37352037;12.17484523;15.29388003;19.76873869;19.00760091;17.25850374;47.89345067;28.22331977;18.51322008;50.15226259;40.18021554;38.56207753
59;2450;39;52;3.161216997;25.46858388;15.19148457;11.18374642;36.4653855;18.58776752;20.12138452;22.64035617;17.29334227;20.40868562;28.99079037;6.434198727;14.96123229;5.077156738;20.49326927;10.03995911;13.82599598;17.65946484;17.83688588;16.12280681;49.28917438;29.34306868;19.63296899;51.5479863;38.64119699;39.95780124
60;3032;145;-10;48.78230009;41.93253743;45.25331126;41.88527793;52.92933905;35.94331075;43.37544778;35.66454284;47.15332998;33.20225287;44.0141531;47.97506456;43.6056476;47.11741181;43.74733253;46.00029407;44.97897661;51.93055319;41.71770607;39.75887326;13.38195165;52.59713193;42.88703224;3.912045528;55.10515054;26.84704667
61;3854;126;-3;40.49690416;33.64714151;36.96791533;33.599882;44.64394312;27.65791482;35.09005185;27.37914691;38.86793405;24.91685694;35.72875718;39.68966863;35.32025168;38.83201588;35.4619366;37.71489814;36.69358068;43.64515726;33.43231014;31.47347733;9.880146083;44.311736;34.60163631;12.138958;46.81975461;18.56165074
62;2152;20;-10;15.8741038;24.36314476;16.58160205;24.31588526;35.35994638;18.37391808;4.084502426;19.45171831;18.77023085;17.17582752;20.61825319;13.75457089;13.92085687;19.78060192;2.045890296;17.74652956;20.79937554;24.61282234;19.58232642;22.18948059;41.07341042;10.8956897;1.185590013;43.33222234;37.53575787;31.74203728
63;4351;111;-22;52.72387096;45.8741083;49.19488213;45.8268488;56.87090992;39.88488162;47.31701864;39.60611371;51.09490085;37.14382374;47.95572397;51.91663543;47.54721847;51.05898268;47.68890339;49.94186493;48.92054748;55.87212406;45.65927694;43.70044413;10.15756886;56.5387028;46.82860311;19.58233444;59.04672141;30.78861754
64;3720;137;41;36.13594368;29.28618103;32.60695485;29.23892153;40.28298264;23.29695434;30.72909137;23.01818644;34.50697357;20.55589647;31.3677967;35.32870815;30.9592912;34.4710554;31.10097612;33.35393766;32.3326202;39.28419679;29.07134966;27.11251686;25.81399637;39.95077552;30.24067584;28.07280828;42.45879413;8.668035605
65;3943;120;32;30.19740705;23.34764439;26.66841822;23.30038489;34.34444601;17.35841771;24.79055474;17.0796498;28.56843694;14.61735983;25.42926006;29.39017152;25.02075456;28.53251877;25.16243949;27.41540103;26.39408357;33.34566015;23.13281303;21.17398022;21.37744069;34.01223889;24.3021392;23.63625261;36.5202575;12.02625705
66;2516;109;92;32.67478933;14.12293831;24.98619724;23.71748003;6.259689067;14.84178357;31.81859615;19.85981128;26.88621596;21.02133429;32.45730148;34.3477285;23.33853358;26.85029779;32.1904809;25.73318004;24.71186259;31.66343917;21.45059205;19.28887554;47.08595147;41.04028031;31.33018062;49.34476339;8.435500556;37.75457833
